time,X_ref,dX_ref,D_ref
127.12,2.14,0.1,0.35
127.13,2.14,0.1,0.35
127.14,2.15,0.1,0.35
127.15,2.15,0.1,0.35
127.16,2.15,0.1,0.35
127.17,2.15,0.1,0.35
127.18,2.15,0.1,0.35
127.19,2.15,0.1,0.35
127.2,2.15,0.1,0.35
127.21,2.15,0.1,0.35
127.22,2.15,0.1,0.35
127.23,2.15,0.1,0.35
127.24,2.16,0.1,0.35
127.25,2.16,0.1,0.35
127.26,2.16,0.09,0.35
127.27,2.16,0.09,0.35
127.28,2.16,0.09,0.35
127.29,2.16,0.09,0.35
127.3,2.16,0.09,0.35
127.31,2.16,0.09,0.35
127.32,2.16,0.09,0.35
127.33,2.16,0.09,0.35
127.34,2.16,0.09,0.35
127.35,2.17,0.09,0.35
127.36,2.17,0.09,0.35
127.37,2.17,0.09,0.35
127.38,2.17,0.09,0.35
127.39,2.17,0.09,0.35
127.4,2.17,0.09,0.35
127.41,2.17,0.09,0.35
127.42,2.17,0.09,0.35
127.43,2.17,0.09,0.35
127.44,2.17,0.09,0.35
127.45,2.17,0.09,0.35
127.46,2.18,0.09,0.35
127.47,2.18,0.09,0.36
127.48,2.18,0.09,0.36
127.49,2.18,0.09,0.36
127.5,2.18,0.09,0.36
127.51,2.18,0.09,0.36
127.52,2.18,0.09,0.36
127.53,2.18,0.09,0.36
127.54,2.18,0.09,0.36
127.55,2.18,0.09,0.36
127.56,2.19,0.09,0.36
127.57,2.19,0.09,0.36
127.58,2.19,0.09,0.36
127.59,2.19,0.09,0.36
127.6,2.19,0.09,0.36
127.61,2.19,0.09,0.36
127.62,2.19,0.09,0.36
127.63,2.19,0.09,0.36
127.64,2.19,0.09,0.36
127.65,2.19,0.09,0.36
127.66,2.19,0.09,0.36
127.67,2.2,0.09,0.36
127.68,2.2,0.09,0.36
127.69,2.2,0.09,0.36
127.7,2.2,0.09,0.36
127.71,2.2,0.09,0.36
127.72,2.2,0.09,0.36
127.73,2.2,0.09,0.36
127.74,2.2,0.09,0.36
127.75,2.2,0.09,0.36
127.76,2.2,0.09,0.36
127.77,2.2,0.09,0.36
127.78,2.21,0.09,0.36
127.79,2.21,0.09,0.36
127.8,2.21,0.09,0.36
127.81,2.21,0.09,0.36
127.82,2.21,0.09,0.36
127.83,2.21,0.09,0.36
127.84,2.21,0.09,0.36
127.85,2.21,0.09,0.36
127.86,2.21,0.09,0.36
127.87,2.21,0.09,0.36
127.88,2.21,0.09,0.36
127.89,2.22,0.09,0.36
127.9,2.22,0.09,0.36
127.91,2.22,0.09,0.36
127.92,2.22,0.09,0.36
127.93,2.22,0.09,0.36
127.94,2.22,0.09,0.36
127.95,2.22,0.09,0.36
127.96,2.22,0.09,0.36
127.97,2.22,0.09,0.36
127.98,2.22,0.09,0.36
127.99,2.22,0.09,0.36
128.0,2.23,0.09,0.36
128.01,2.23,0.09,0.36
128.02,2.23,0.09,0.36
128.03,2.23,0.09,0.36
128.04,2.23,0.09,0.36
128.05,2.23,0.09,0.36
128.06,2.23,0.09,0.36
128.07,2.23,0.09,0.36
128.08,2.23,0.09,0.36
128.09,2.23,0.09,0.36
128.1,2.23,0.09,0.36
128.11,2.23,0.09,0.36
128.12,2.24,0.09,0.36
128.13,2.24,0.09,0.36
128.14,2.24,0.09,0.36
128.15,2.24,0.09,0.36
128.16,2.24,0.09,0.36
128.17,2.24,0.09,0.36
128.18,2.24,0.09,0.36
128.19,2.24,0.09,0.36
128.2,2.24,0.09,0.36
128.21,2.24,0.09,0.36
128.22,2.24,0.09,0.36
128.23,2.25,0.09,0.36
128.24,2.25,0.09,0.36
128.25,2.25,0.09,0.36
128.26,2.25,0.09,0.36
128.27,2.25,0.09,0.36
128.28,2.25,0.09,0.36
128.29,2.25,0.09,0.36
128.3,2.25,0.09,0.36
128.31,2.25,0.09,0.36
128.32,2.25,0.09,0.36
128.33,2.25,0.09,0.36
128.34,2.26,0.09,0.36
128.35,2.26,0.09,0.36
128.36,2.26,0.09,0.36
128.37,2.26,0.09,0.36
128.38,2.26,0.09,0.36
128.39,2.26,0.09,0.36
128.4,2.26,0.09,0.36
128.41,2.26,0.09,0.36
128.42,2.26,0.09,0.36
128.43,2.26,0.09,0.36
128.44,2.26,0.08,0.36
128.45,2.26,0.08,0.36
128.46,2.27,0.08,0.36
128.47,2.27,0.08,0.36
128.48,2.27,0.08,0.36
128.49,2.27,0.08,0.36
128.5,2.27,0.08,0.36
128.51,2.27,0.08,0.36
128.52,2.27,0.08,0.36
128.53,2.27,0.08,0.36
128.54,2.27,0.08,0.36
128.55,2.27,0.08,0.36
128.56,2.27,0.08,0.36
128.57,2.27,0.08,0.36
128.58,2.28,0.08,0.36
128.59,2.28,0.08,0.36
128.6,2.28,0.08,0.36
128.61,2.28,0.08,0.36
128.62,2.28,0.08,0.36
128.63,2.28,0.08,0.36
128.64,2.28,0.08,0.36
128.65,2.28,0.08,0.36
128.66,2.28,0.08,0.36
128.67,2.28,0.08,0.36
128.68,2.28,0.08,0.36
128.69,2.28,0.08,0.36
128.7,2.29,0.08,0.36
128.71,2.29,0.08,0.36
128.72,2.29,0.08,0.36
128.73,2.29,0.08,0.36
128.74,2.29,0.08,0.36
128.75,2.29,0.08,0.36
128.76,2.29,0.08,0.36
128.77,2.29,0.08,0.36
128.78,2.29,0.08,0.36
128.79,2.29,0.08,0.36
128.8,2.29,0.08,0.36
128.81,2.29,0.08,0.36
128.82,2.3,0.08,0.36
128.83,2.3,0.08,0.36
128.84,2.3,0.08,0.36
128.85,2.3,0.08,0.36
128.86,2.3,0.08,0.36
128.87,2.3,0.08,0.36
128.88,2.3,0.08,0.36
128.89,2.3,0.08,0.36
128.9,2.3,0.08,0.36
128.91,2.3,0.08,0.36
128.92,2.3,0.08,0.36
128.93,2.3,0.08,0.36
128.94,2.3,0.08,0.36
128.95,2.31,0.08,0.36
128.96,2.31,0.08,0.36
128.97,2.31,0.08,0.36
128.98,2.31,0.08,0.36
128.99,2.31,0.08,0.36
129.0,2.31,0.08,0.36
129.01,2.31,0.08,0.36
129.02,2.31,0.08,0.36
129.03,2.31,0.08,0.36
129.04,2.31,0.08,0.36
129.05,2.31,0.08,0.36
129.06,2.31,0.08,0.36
129.07,2.31,0.08,0.36
129.08,2.32,0.08,0.36
129.09,2.32,0.08,0.36
129.1,2.32,0.08,0.36
129.11,2.32,0.08,0.36
129.12,2.32,0.08,0.36
129.13,2.32,0.08,0.36
129.14,2.32,0.08,0.36
129.15,2.32,0.08,0.36
129.16,2.32,0.08,0.37
129.17,2.32,0.08,0.37
129.18,2.32,0.08,0.37
129.19,2.32,0.08,0.37
129.2,2.32,0.08,0.37
129.21,2.33,0.08,0.37
129.22,2.33,0.08,0.37
129.23,2.33,0.08,0.37
129.24,2.33,0.08,0.37
129.25,2.33,0.08,0.37
129.26,2.33,0.08,0.37
129.27,2.33,0.08,0.37
129.28,2.33,0.07,0.37
129.29,2.33,0.07,0.37
129.3,2.33,0.07,0.37
129.31,2.33,0.07,0.37
129.32,2.33,0.07,0.37
129.33,2.33,0.07,0.37
129.34,2.34,0.07,0.37
129.35,2.34,0.07,0.37
129.36,2.34,0.07,0.37
129.37,2.34,0.07,0.37
129.38,2.34,0.07,0.37
129.39,2.34,0.07,0.37
129.4,2.34,0.07,0.37
129.41,2.34,0.07,0.37
129.42,2.34,0.07,0.37
129.43,2.34,0.07,0.37
129.44,2.34,0.07,0.37
129.45,2.34,0.07,0.37
129.46,2.34,0.07,0.37
129.47,2.34,0.07,0.37
129.48,2.35,0.07,0.37
129.49,2.35,0.07,0.37
129.5,2.35,0.07,0.37
129.51,2.35,0.07,0.37
129.52,2.35,0.07,0.37
129.53,2.35,0.07,0.37
129.54,2.35,0.07,0.37
129.55,2.35,0.07,0.37
129.56,2.35,0.07,0.37
129.57,2.35,0.07,0.37
129.58,2.35,0.07,0.37
129.59,2.35,0.07,0.37
129.6,2.35,0.07,0.37
129.61,2.35,0.07,0.37
129.62,2.36,0.07,0.37
129.63,2.36,0.07,0.37
129.64,2.36,0.07,0.37
129.65,2.36,0.07,0.37
129.66,2.36,0.07,0.37
129.67,2.36,0.07,0.37
129.68,2.36,0.07,0.37
129.69,2.36,0.07,0.37
129.7,2.36,0.07,0.37
129.71,2.36,0.07,0.37
129.72,2.36,0.07,0.37
129.73,2.36,0.07,0.37
129.74,2.36,0.07,0.37
129.75,2.36,0.07,0.37
129.76,2.37,0.07,0.37
129.77,2.37,0.07,0.37
129.78,2.37,0.07,0.37
129.79,2.37,0.07,0.37
129.8,2.37,0.07,0.37
129.81,2.37,0.07,0.37
129.82,2.37,0.07,0.37
129.83,2.37,0.07,0.37
129.84,2.37,0.07,0.37
129.85,2.37,0.07,0.37
129.86,2.37,0.07,0.37
129.87,2.37,0.07,0.37
129.88,2.37,0.07,0.37
129.89,2.37,0.07,0.37
129.9,2.37,0.07,0.37
129.91,2.38,0.07,0.37
129.92,2.38,0.07,0.37
129.93,2.38,0.07,0.37
129.94,2.38,0.07,0.37
129.95,2.38,0.07,0.37
129.96,2.38,0.07,0.37
129.97,2.38,0.07,0.37
129.98,2.38,0.06,0.37
129.99,2.38,0.06,0.37
130.0,2.38,0.06,0.37
130.01,2.38,0.06,0.37
130.02,2.38,0.06,0.37
130.03,2.38,0.06,0.37
130.04,2.38,0.06,0.37
130.05,2.38,0.06,0.37
130.06,2.39,0.06,0.37
130.07,2.39,0.06,0.37
130.08,2.39,0.06,0.37
130.09,2.39,0.06,0.37
130.1,2.39,0.06,0.37
130.11,2.39,0.06,0.37
130.12,2.39,0.06,0.37
130.13,2.39,0.06,0.37
130.14,2.39,0.06,0.37
130.15,2.39,0.06,0.37
130.16,2.39,0.06,0.37
130.17,2.39,0.06,0.37
130.18,2.39,0.06,0.37
130.19,2.39,0.06,0.37
130.2,2.39,0.06,0.37
130.21,2.39,0.06,0.37
130.22,2.4,0.06,0.37
130.23,2.4,0.06,0.37
130.24,2.4,0.06,0.37
130.25,2.4,0.06,0.37
130.26,2.4,0.06,0.37
130.27,2.4,0.06,0.37
130.28,2.4,0.06,0.37
130.29,2.4,0.06,0.37
130.3,2.4,0.06,0.37
130.31,2.4,0.06,0.37
130.32,2.4,0.06,0.37
130.33,2.4,0.06,0.37
130.34,2.4,0.06,0.37
130.35,2.4,0.06,0.37
130.36,2.4,0.06,0.37
130.37,2.4,0.06,0.37
130.38,2.4,0.06,0.37
130.39,2.41,0.06,0.37
130.4,2.41,0.06,0.37
130.41,2.41,0.06,0.37
130.42,2.41,0.06,0.37
130.43,2.41,0.06,0.37
130.44,2.41,0.06,0.37
130.45,2.41,0.06,0.37
130.46,2.41,0.06,0.37
130.47,2.41,0.06,0.37
130.48,2.41,0.06,0.37
130.49,2.41,0.06,0.37
130.5,2.41,0.06,0.37
130.51,2.41,0.06,0.37
130.52,2.41,0.06,0.37
130.53,2.41,0.06,0.37
130.54,2.41,0.06,0.37
130.55,2.41,0.06,0.37
130.56,2.42,0.06,0.37
130.57,2.42,0.06,0.37
130.58,2.42,0.06,0.38
130.59,2.42,0.06,0.38
130.6,2.42,0.06,0.38
130.61,2.42,0.05,0.38
130.62,2.42,0.05,0.38
130.63,2.42,0.05,0.38
130.64,2.42,0.05,0.38
130.65,2.42,0.05,0.38
130.66,2.42,0.05,0.38
130.67,2.42,0.05,0.38
130.68,2.42,0.05,0.38
130.69,2.42,0.05,0.38
130.7,2.42,0.05,0.38
130.71,2.42,0.05,0.38
130.72,2.42,0.05,0.38
130.73,2.42,0.05,0.38
130.74,2.42,0.05,0.38
130.75,2.43,0.05,0.38
130.76,2.43,0.05,0.38
130.77,2.43,0.05,0.38
130.78,2.43,0.05,0.38
130.79,2.43,0.05,0.38
130.8,2.43,0.05,0.38
130.81,2.43,0.05,0.38
130.82,2.43,0.05,0.38
130.83,2.43,0.05,0.38
130.84,2.43,0.05,0.38
130.85,2.43,0.05,0.38
130.86,2.43,0.05,0.38
130.87,2.43,0.05,0.38
130.88,2.43,0.05,0.38
130.89,2.43,0.05,0.38
130.9,2.43,0.05,0.38
130.91,2.43,0.05,0.38
130.92,2.43,0.05,0.38
130.93,2.43,0.05,0.38
130.94,2.44,0.05,0.38
130.95,2.44,0.05,0.38
130.96,2.44,0.05,0.38
130.97,2.44,0.05,0.38
130.98,2.44,0.05,0.38
130.99,2.44,0.05,0.38
131.0,2.44,0.05,0.38
131.01,2.44,0.05,0.38
131.02,2.44,0.05,0.38
131.03,2.44,0.05,0.38
131.04,2.44,0.05,0.38
131.05,2.44,0.05,0.38
131.06,2.44,0.05,0.38
131.07,2.44,0.05,0.38
131.08,2.44,0.05,0.38
131.09,2.44,0.05,0.38
131.1,2.44,0.05,0.38
131.11,2.44,0.05,0.38
131.12,2.44,0.05,0.38
131.13,2.44,0.05,0.38
131.14,2.44,0.05,0.38
131.15,2.44,0.05,0.38
131.16,2.45,0.05,0.38
131.17,2.45,0.05,0.38
131.18,2.45,0.05,0.38
131.19,2.45,0.04,0.38
131.2,2.45,0.04,0.38
131.21,2.45,0.04,0.38
131.22,2.45,0.04,0.38
131.23,2.45,0.04,0.38
131.24,2.45,0.04,0.38
131.25,2.45,0.04,0.38
131.26,2.45,0.04,0.38
131.27,2.45,0.04,0.38
131.28,2.45,0.04,0.38
131.29,2.45,0.04,0.38
131.3,2.45,0.04,0.38
131.31,2.45,0.04,0.38
131.32,2.45,0.04,0.38
131.33,2.45,0.04,0.38
131.34,2.45,0.04,0.38
131.35,2.45,0.04,0.38
131.36,2.45,0.04,0.38
131.37,2.45,0.04,0.38
131.38,2.45,0.04,0.38
131.39,2.46,0.04,0.38
131.4,2.46,0.04,0.38
131.41,2.46,0.04,0.38
131.42,2.46,0.04,0.38
131.43,2.46,0.04,0.38
131.44,2.46,0.04,0.38
131.45,2.46,0.04,0.38
131.46,2.46,0.04,0.38
131.47,2.46,0.04,0.38
131.48,2.46,0.04,0.38
131.49,2.46,0.04,0.38
131.5,2.46,0.04,0.38
131.51,2.46,0.04,0.38
131.52,2.46,0.04,0.38
131.53,2.46,0.04,0.38
131.54,2.46,0.04,0.38
131.55,2.46,0.04,0.38
131.56,2.46,0.04,0.38
131.57,2.46,0.04,0.38
131.58,2.46,0.04,0.38
131.59,2.46,0.04,0.38
131.6,2.46,0.04,0.38
131.61,2.46,0.04,0.38
131.62,2.46,0.04,0.38
131.63,2.46,0.04,0.38
131.64,2.47,0.04,0.38
131.65,2.47,0.04,0.38
131.66,2.47,0.04,0.38
131.67,2.47,0.04,0.38
131.68,2.47,0.04,0.38
131.69,2.47,0.04,0.38
131.7,2.47,0.04,0.38
131.71,2.47,0.04,0.38
131.72,2.47,0.04,0.38
131.73,2.47,0.03,0.38
131.74,2.47,0.03,0.38
131.75,2.47,0.03,0.38
131.76,2.47,0.03,0.38
131.77,2.47,0.03,0.38
131.78,2.47,0.03,0.38
131.79,2.47,0.03,0.38
131.8,2.47,0.03,0.38
131.81,2.47,0.03,0.38
131.82,2.47,0.03,0.38
131.83,2.47,0.03,0.38
131.84,2.47,0.03,0.38
131.85,2.47,0.03,0.38
131.86,2.47,0.03,0.38
131.87,2.47,0.03,0.38
131.88,2.47,0.03,0.39
131.89,2.47,0.03,0.39
131.9,2.47,0.03,0.39
131.91,2.47,0.03,0.39
131.92,2.47,0.03,0.39
131.93,2.48,0.03,0.39
131.94,2.48,0.03,0.39
131.95,2.48,0.03,0.39
131.96,2.48,0.03,0.39
131.97,2.48,0.03,0.39
131.98,2.48,0.03,0.39
131.99,2.48,0.03,0.39
132.0,2.48,0.03,0.39
132.01,2.48,0.03,0.39
132.02,2.48,0.03,0.39
132.03,2.48,0.03,0.39
132.04,2.48,0.03,0.39
132.05,2.48,0.03,0.39
132.06,2.48,0.03,0.39
132.07,2.48,0.03,0.39
132.08,2.48,0.03,0.39
132.09,2.48,0.03,0.39
132.1,2.48,0.03,0.39
132.11,2.48,0.03,0.39
132.12,2.48,0.03,0.39
132.13,2.48,0.03,0.39
132.14,2.48,0.03,0.39
132.15,2.48,0.03,0.39
132.16,2.48,0.03,0.39
132.17,2.48,0.03,0.39
132.18,2.48,0.03,0.39
132.19,2.48,0.03,0.39
132.2,2.48,0.03,0.39
132.21,2.48,0.03,0.39
132.22,2.48,0.03,0.39
132.23,2.48,0.03,0.39
132.24,2.48,0.03,0.39
132.25,2.48,0.03,0.39
132.26,2.48,0.02,0.39
132.27,2.48,0.02,0.39
132.28,2.48,0.02,0.39
132.29,2.49,0.02,0.39
132.3,2.49,0.02,0.39
132.31,2.49,0.02,0.39
132.32,2.49,0.02,0.39
132.33,2.49,0.02,0.39
132.34,2.49,0.02,0.39
132.35,2.49,0.02,0.39
132.36,2.49,0.02,0.39
132.37,2.49,0.02,0.39
132.38,2.49,0.02,0.39
132.39,2.49,0.02,0.39
132.4,2.49,0.02,0.39
132.41,2.49,0.02,0.39
132.42,2.49,0.02,0.39
132.43,2.49,0.02,0.39
132.44,2.49,0.02,0.39
132.45,2.49,0.02,0.39
132.46,2.49,0.02,0.39
132.47,2.49,0.02,0.39
132.48,2.49,0.02,0.39
132.49,2.49,0.02,0.39
132.5,2.49,0.02,0.39
132.51,2.49,0.02,0.39
132.52,2.49,0.02,0.39
132.53,2.49,0.02,0.39
132.54,2.49,0.02,0.39
132.55,2.49,0.02,0.39
132.56,2.49,0.02,0.39
132.57,2.49,0.02,0.39
132.58,2.49,0.02,0.39
132.59,2.49,0.02,0.39
132.6,2.49,0.02,0.39
132.61,2.49,0.02,0.39
132.62,2.49,0.02,0.39
132.63,2.49,0.02,0.39
132.64,2.49,0.02,0.39
132.65,2.49,0.02,0.39
132.66,2.49,0.02,0.39
132.67,2.49,0.02,0.39
132.68,2.49,0.02,0.39
132.69,2.49,0.02,0.39
132.7,2.49,0.02,0.39
132.71,2.49,0.02,0.39
132.72,2.49,0.02,0.39
132.73,2.49,0.02,0.39
132.74,2.49,0.02,0.39
132.75,2.49,0.02,0.39
132.76,2.49,0.02,0.39
132.77,2.49,0.01,0.39
132.78,2.49,0.01,0.39
132.79,2.49,0.01,0.39
132.8,2.49,0.01,0.39
132.81,2.5,0.01,0.39
132.82,2.5,0.01,0.39
132.83,2.5,0.01,0.39
132.84,2.5,0.01,0.39
132.85,2.5,0.01,0.39
132.86,2.5,0.01,0.39
132.87,2.5,0.01,0.39
132.88,2.5,0.01,0.39
132.89,2.5,0.01,0.39
132.9,2.5,0.01,0.39
132.91,2.5,0.01,0.39
132.92,2.5,0.01,0.39
132.93,2.5,0.01,0.39
132.94,2.5,0.01,0.39
132.95,2.5,0.01,0.39
132.96,2.5,0.01,0.39
132.97,2.5,0.01,0.39
132.98,2.5,0.01,0.39
132.99,2.5,0.01,0.39
133.0,2.5,0.01,0.39
133.01,2.5,0.01,0.39
133.02,2.5,0.01,0.39
133.03,2.5,0.01,0.39
133.04,2.5,0.01,0.39
133.05,2.5,0.01,0.39
133.06,2.5,0.01,0.39
133.07,2.5,0.01,0.39
133.08,2.5,0.01,0.39
133.09,2.5,0.01,0.39
133.1,2.5,0.01,0.39
133.11,2.5,0.01,0.39
133.12,2.5,0.01,0.39
133.13,2.5,0.01,0.39
133.14,2.5,0.01,0.39
133.15,2.5,0.01,0.4
133.16,2.5,0.01,0.4
133.17,2.5,0.01,0.4
133.18,2.5,0.01,0.4
133.19,2.5,0.01,0.4
133.2,2.5,0.01,0.4
133.21,2.5,0.01,0.4
133.22,2.5,0.01,0.4
133.23,2.5,0.01,0.4
133.24,2.5,0.01,0.4
133.25,2.5,0.01,0.4
133.26,2.5,0.01,0.4
133.27,2.5,0.0,0.4
133.28,2.5,0.0,0.4
133.29,2.5,0.0,0.4
133.3,2.5,0.0,0.4
133.31,2.5,0.0,0.4
133.32,2.5,0.0,0.4
133.33,2.5,0.0,0.4
133.34,2.5,0.0,0.4
133.35,2.5,0.0,0.4
133.36,2.5,0.0,0.4
133.37,2.5,0.0,0.4
133.38,2.5,0.0,0.4
133.39,2.5,0.0,0.4
133.4,2.5,0.0,0.4
133.41,2.5,0.0,0.4
133.42,2.5,0.0,0.4
133.43,2.5,0.0,0.4
133.44,2.5,0.0,0.4
133.45,2.5,0.0,0.4
133.46,2.5,0.0,0.4
133.47,2.5,0.0,0.4
133.48,2.5,0.0,0.4
133.49,2.5,0.0,0.4
133.5,2.5,0.0,0.4
133.51,2.5,0.0,0.4
133.52,2.5,-0.0,0.4
133.53,2.5,-0.0,0.4
133.54,2.5,-0.0,0.4
133.55,2.5,-0.0,0.4
133.56,2.5,-0.0,0.4
133.57,2.5,-0.0,0.4
133.58,2.5,-0.0,0.4
133.59,2.5,-0.0,0.4
133.6,2.5,-0.0,0.4
133.61,2.5,-0.0,0.4
133.62,2.5,-0.0,0.4
133.63,2.5,-0.0,0.4
133.64,2.5,-0.0,0.4
133.65,2.5,-0.0,0.4
133.66,2.5,-0.0,0.4
133.67,2.5,-0.0,0.4
133.68,2.5,-0.0,0.4
133.69,2.5,-0.0,0.4
133.7,2.5,-0.0,0.4
133.71,2.5,-0.0,0.4
133.72,2.5,-0.0,0.4
133.73,2.5,-0.0,0.4
133.74,2.5,-0.0,0.4
133.75,2.5,-0.0,0.4
133.76,2.5,-0.0,0.4
133.77,2.5,-0.01,0.4
133.78,2.5,-0.01,0.4
133.79,2.5,-0.01,0.4
133.8,2.5,-0.01,0.4
133.81,2.5,-0.01,0.4
133.82,2.5,-0.01,0.4
133.83,2.5,-0.01,0.4
133.84,2.5,-0.01,0.4
133.85,2.5,-0.01,0.4
133.86,2.5,-0.01,0.4
133.87,2.5,-0.01,0.4
133.88,2.5,-0.01,0.4
133.89,2.5,-0.01,0.4
133.9,2.5,-0.01,0.4
133.91,2.5,-0.01,0.4
133.92,2.5,-0.01,0.4
133.93,2.5,-0.01,0.4
133.94,2.5,-0.01,0.4
133.95,2.5,-0.01,0.4
133.96,2.5,-0.01,0.4
133.97,2.5,-0.01,0.4
133.98,2.5,-0.01,0.4
133.99,2.5,-0.01,0.4
134.0,2.5,-0.01,0.4
134.01,2.5,-0.01,0.4
134.02,2.5,-0.01,0.4
134.03,2.5,-0.01,0.4
134.04,2.5,-0.01,0.4
134.05,2.5,-0.01,0.4
134.06,2.5,-0.01,0.4
134.07,2.5,-0.01,0.4
134.08,2.5,-0.01,0.4
134.09,2.5,-0.01,0.4
134.1,2.5,-0.01,0.4
134.11,2.5,-0.01,0.4
134.12,2.5,-0.01,0.4
134.13,2.5,-0.01,0.4
134.14,2.5,-0.01,0.4
134.15,2.5,-0.01,0.4
134.16,2.5,-0.01,0.4
134.17,2.5,-0.01,0.4
134.18,2.5,-0.01,0.4
134.19,2.5,-0.01,0.4
134.2,2.5,-0.01,0.4
134.21,2.5,-0.01,0.4
134.22,2.5,-0.01,0.4
134.23,2.49,-0.01,0.4
134.24,2.49,-0.01,0.4
134.25,2.49,-0.01,0.4
134.26,2.49,-0.01,0.4
134.27,2.49,-0.01,0.4
134.28,2.49,-0.02,0.4
134.29,2.49,-0.02,0.4
134.3,2.49,-0.02,0.4
134.31,2.49,-0.02,0.4
134.32,2.49,-0.02,0.4
134.33,2.49,-0.02,0.4
134.34,2.49,-0.02,0.4
134.35,2.49,-0.02,0.4
134.36,2.49,-0.02,0.4
134.37,2.49,-0.02,0.4
134.38,2.49,-0.02,0.4
134.39,2.49,-0.02,0.4
134.4,2.49,-0.02,0.41
134.41,2.49,-0.02,0.41
134.42,2.49,-0.02,0.41
134.43,2.49,-0.02,0.41
134.44,2.49,-0.02,0.41
134.45,2.49,-0.02,0.41
134.46,2.49,-0.02,0.41
134.47,2.49,-0.02,0.41
134.48,2.49,-0.02,0.41
134.49,2.49,-0.02,0.41
134.5,2.49,-0.02,0.41
134.51,2.49,-0.02,0.41
134.52,2.49,-0.02,0.41
134.53,2.49,-0.02,0.41
134.54,2.49,-0.02,0.41
134.55,2.49,-0.02,0.41
134.56,2.49,-0.02,0.41
134.57,2.49,-0.02,0.41
134.58,2.49,-0.02,0.41
134.59,2.49,-0.02,0.41
134.6,2.49,-0.02,0.41
134.61,2.49,-0.02,0.41
134.62,2.49,-0.02,0.41
134.63,2.49,-0.02,0.41
134.64,2.49,-0.02,0.41
134.65,2.49,-0.02,0.41
134.66,2.49,-0.02,0.41
134.67,2.49,-0.02,0.41
134.68,2.49,-0.02,0.41
134.69,2.49,-0.02,0.41
134.7,2.49,-0.02,0.41
134.71,2.49,-0.02,0.41
134.72,2.49,-0.02,0.41
134.73,2.49,-0.02,0.41
134.74,2.49,-0.02,0.41
134.75,2.48,-0.02,0.41
134.76,2.48,-0.02,0.41
134.77,2.48,-0.02,0.41
134.78,2.48,-0.02,0.41
134.79,2.48,-0.03,0.41
134.8,2.48,-0.03,0.41
134.81,2.48,-0.03,0.41
134.82,2.48,-0.03,0.41
134.83,2.48,-0.03,0.41
134.84,2.48,-0.03,0.41
134.85,2.48,-0.03,0.41
134.86,2.48,-0.03,0.41
134.87,2.48,-0.03,0.41
134.88,2.48,-0.03,0.41
134.89,2.48,-0.03,0.41
134.9,2.48,-0.03,0.41
134.91,2.48,-0.03,0.41
134.92,2.48,-0.03,0.41
134.93,2.48,-0.03,0.41
134.94,2.48,-0.03,0.41
134.95,2.48,-0.03,0.41
134.96,2.48,-0.03,0.41
134.97,2.48,-0.03,0.41
134.98,2.48,-0.03,0.41
134.99,2.48,-0.03,0.41
135.0,2.48,-0.03,0.41
135.01,2.48,-0.03,0.41
135.02,2.48,-0.03,0.41
135.03,2.48,-0.03,0.41
135.04,2.48,-0.03,0.41
135.05,2.48,-0.03,0.41
135.06,2.48,-0.03,0.41
135.07,2.48,-0.03,0.41
135.08,2.48,-0.03,0.41
135.09,2.48,-0.03,0.41
135.1,2.48,-0.03,0.41
135.11,2.47,-0.03,0.41
135.12,2.47,-0.03,0.41
135.13,2.47,-0.03,0.41
135.14,2.47,-0.03,0.41
135.15,2.47,-0.03,0.41
135.16,2.47,-0.03,0.41
135.17,2.47,-0.03,0.41
135.18,2.47,-0.03,0.41
135.19,2.47,-0.03,0.41
135.2,2.47,-0.03,0.41
135.21,2.47,-0.03,0.41
135.22,2.47,-0.03,0.41
135.23,2.47,-0.03,0.41
135.24,2.47,-0.03,0.41
135.25,2.47,-0.03,0.41
135.26,2.47,-0.03,0.41
135.27,2.47,-0.03,0.41
135.28,2.47,-0.03,0.41
135.29,2.47,-0.03,0.41
135.3,2.47,-0.03,0.41
135.31,2.47,-0.04,0.41
135.32,2.47,-0.04,0.41
135.33,2.47,-0.04,0.41
135.34,2.47,-0.04,0.41
135.35,2.47,-0.04,0.41
135.36,2.47,-0.04,0.41
135.37,2.47,-0.04,0.41
135.38,2.47,-0.04,0.41
135.39,2.47,-0.04,0.41
135.4,2.46,-0.04,0.41
135.41,2.46,-0.04,0.41
135.42,2.46,-0.04,0.41
135.43,2.46,-0.04,0.41
135.44,2.46,-0.04,0.41
135.45,2.46,-0.04,0.41
135.46,2.46,-0.04,0.41
135.47,2.46,-0.04,0.41
135.48,2.46,-0.04,0.41
135.49,2.46,-0.04,0.41
135.5,2.46,-0.04,0.41
135.51,2.46,-0.04,0.41
135.52,2.46,-0.04,0.41
135.53,2.46,-0.04,0.41
135.54,2.46,-0.04,0.41
135.55,2.46,-0.04,0.41
135.56,2.46,-0.04,0.41
135.57,2.46,-0.04,0.41
135.58,2.46,-0.04,0.41
135.59,2.46,-0.04,0.41
135.6,2.46,-0.04,0.41
135.61,2.46,-0.04,0.41
135.62,2.46,-0.04,0.41
135.63,2.46,-0.04,0.41
135.64,2.46,-0.04,0.41
135.65,2.46,-0.04,0.41
135.66,2.45,-0.04,0.41
135.67,2.45,-0.04,0.42
135.68,2.45,-0.04,0.42
135.69,2.45,-0.04,0.42
135.7,2.45,-0.04,0.42
135.71,2.45,-0.04,0.42
